Water;(unspecified);5-Nitro-2-furaldehyde diacetate;000092-55-7;0;kg
Water;ocean;5-Nitro-2-furaldehyde diacetate;000092-55-7;0;kg
Soil;(unspecified);5-Nitro-2-furaldehyde diacetate;000092-55-7;0;kg
Soil;agricultural;5-Nitro-2-furaldehyde diacetate;000092-55-7;0;kg
Air;(unspecified);6-Aminohexanoic acid;000060-32-2;0;kg
Air;low. pop.;6-Aminohexanoic acid;000060-32-2;0;kg
Air;low. pop., long-term;6-Aminohexanoic acid;000060-32-2;0;kg
Air;high. pop.;6-Aminohexanoic acid;000060-32-2;0;kg
Air;stratosphere + troposphere;6-Aminohexanoic acid;000060-32-2;0;kg
Air;indoor;6-Aminohexanoic acid;000060-32-2;0;kg
Water;(unspecified);6-Aminohexanoic acid;000060-32-2;0;kg
Water;ocean;6-Aminohexanoic acid;000060-32-2;0;kg
Soil;(unspecified);6-Aminohexanoic acid;000060-32-2;0;kg
Soil;agricultural;6-Aminohexanoic acid;000060-32-2;0;kg
Air;(unspecified);6-Methylquinoline;000091-62-3;0;kg
Air;low. pop.;6-Methylquinoline;000091-62-3;0;kg
Air;low. pop., long-term;6-Methylquinoline;000091-62-3;0;kg
Air;high. pop.;6-Methylquinoline;000091-62-3;0;kg
Air;stratosphere + troposphere;6-Methylquinoline;000091-62-3;0;kg
Air;indoor;6-Methylquinoline;000091-62-3;0;kg
Water;(unspecified);6-Methylquinoline;000091-62-3;0;kg
Water;ocean;6-Methylquinoline;000091-62-3;0;kg
Soil;(unspecified);6-Methylquinoline;000091-62-3;0;kg
Soil;agricultural;6-Methylquinoline;000091-62-3;0;kg
Air;(unspecified);6-Nitroquinoline;000613-50-3;0;kg
Air;low. pop.;6-Nitroquinoline;000613-50-3;0;kg
Air;low. pop., long-term;6-Nitroquinoline;000613-50-3;0;kg
Air;high. pop.;6-Nitroquinoline;000613-50-3;0;kg
Air;stratosphere + troposphere;6-Nitroquinoline;000613-50-3;0;kg
Air;indoor;6-Nitroquinoline;000613-50-3;0;kg
Water;(unspecified);6-Nitroquinoline;000613-50-3;0;kg
Water;ocean;6-Nitroquinoline;000613-50-3;0;kg
Soil;(unspecified);6-Nitroquinoline;000613-50-3;0;kg
Soil;agricultural;6-Nitroquinoline;000613-50-3;0;kg
Air;(unspecified);6-Purinethiol hydrate;000050-44-2;0;kg
Air;low. pop.;6-Purinethiol hydrate;000050-44-2;0;kg
Air;low. pop., long-term;6-Purinethiol hydrate;000050-44-2;0;kg
Air;high. pop.;6-Purinethiol hydrate;000050-44-2;0;kg
Air;stratosphere + troposphere;6-Purinethiol hydrate;000050-44-2;0;kg
Air;indoor;6-Purinethiol hydrate;000050-44-2;0;kg
Water;(unspecified);6-Purinethiol hydrate;000050-44-2;0;kg
Water;ocean;6-Purinethiol hydrate;000050-44-2;0;kg
Soil;(unspecified);6-Purinethiol hydrate;000050-44-2;0;kg
Soil;agricultural;6-Purinethiol hydrate;000050-44-2;0;kg
Air;(unspecified);7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000509;kg
Air;low. pop.;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000386;kg
Air;low. pop., long-term;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000386;kg
Air;high. pop.;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000632;kg
Air;stratosphere + troposphere;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000386;kg
Air;indoor;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.104;kg
Water;(unspecified);7,12-Dimethylbenz(a)anthracene;000057-97-6;0.00295;kg
Water;ocean;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000486;kg
Soil;(unspecified);7,12-Dimethylbenz(a)anthracene;000057-97-6;0.00000466;kg
Soil;agricultural;7,12-Dimethylbenz(a)anthracene;000057-97-6;0.000241;kg
Air;(unspecified);7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;low. pop.;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;low. pop., long-term;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;high. pop.;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;stratosphere + troposphere;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;indoor;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Water;(unspecified);7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Water;ocean;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Soil;(unspecified);7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Soil;agricultural;7-Oxabicyclo 4,1,0 heptane, 3-oxiranyl-;000106-87-6;0;kg
Air;(unspecified);8-Methoxypsoralen;000298-81-7;0.000000841;kg
Air;low. pop.;8-Methoxypsoralen;000298-81-7;0.000000625;kg
Air;low. pop., long-term;8-Methoxypsoralen;000298-81-7;0.000000625;kg
Air;high. pop.;8-Methoxypsoralen;000298-81-7;0.00000106;kg
Air;stratosphere + troposphere;8-Methoxypsoralen;000298-81-7;0.000000625;kg
Air;indoor;8-Methoxypsoralen;000298-81-7;0.000151;kg
Water;(unspecified);8-Methoxypsoralen;000298-81-7;0.00000144;kg
Water;ocean;8-Methoxypsoralen;000298-81-7;1.57E-09;kg
Soil;(unspecified);8-Methoxypsoralen;000298-81-7;0.000000153;kg
Soil;agricultural;8-Methoxypsoralen;000298-81-7;0.00000137;kg
Air;(unspecified);8-Methylquinoline;000611-32-5;0;kg
Air;low. pop.;8-Methylquinoline;000611-32-5;0;kg
Air;low. pop., long-term;8-Methylquinoline;000611-32-5;0;kg
Air;high. pop.;8-Methylquinoline;000611-32-5;0;kg
Air;stratosphere + troposphere;8-Methylquinoline;000611-32-5;0;kg
Air;indoor;8-Methylquinoline;000611-32-5;0;kg
Water;(unspecified);8-Methylquinoline;000611-32-5;0;kg
Water;ocean;8-Methylquinoline;000611-32-5;0;kg
Soil;(unspecified);8-Methylquinoline;000611-32-5;0;kg
Soil;agricultural;8-Methylquinoline;000611-32-5;0;kg
Air;(unspecified);8-Quinolinol;000148-24-3;0;kg
Air;low. pop.;8-Quinolinol;000148-24-3;0;kg
Air;low. pop., long-term;8-Quinolinol;000148-24-3;0;kg
Air;high. pop.;8-Quinolinol;000148-24-3;0;kg
Air;stratosphere + troposphere;8-Quinolinol;000148-24-3;0;kg
Air;indoor;8-Quinolinol;000148-24-3;0;kg
Water;(unspecified);8-Quinolinol;000148-24-3;0;kg
Water;ocean;8-Quinolinol;000148-24-3;0;kg
Soil;(unspecified);8-Quinolinol;000148-24-3;0;kg
Soil;agricultural;8-Quinolinol;000148-24-3;0;kg
Air;(unspecified);9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;low. pop.;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;low. pop., long-term;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;high. pop.;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;stratosphere + troposphere;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;indoor;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Water;(unspecified);9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Water;ocean;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Soil;(unspecified);9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Soil;agricultural;9h-Pyrido[3,4-B]indole;000244-63-3;0;kg
Air;(unspecified);A-alpha-C;026148-68-5;0.000000683;kg
Air;low. pop.;A-alpha-C;026148-68-5;0.000000478;kg
Air;low. pop., long-term;A-alpha-C;026148-68-5;0.000000478;kg
Air;high. pop.;A-alpha-C;026148-68-5;0.000000889;kg
Air;stratosphere + troposphere;A-alpha-C;026148-68-5;0.000000478;kg
Air;indoor;A-alpha-C;026148-68-5;0.000174;kg
Water;(unspecified);A-alpha-C;026148-68-5;0.00000377;kg
Water;ocean;A-alpha-C;026148-68-5;1.31E-08;kg
Soil;(unspecified);A-alpha-C;026148-68-5;4.75E-08;kg
Soil;agricultural;A-alpha-C;026148-68-5;0.000000823;kg
Air;(unspecified);Acenaphthene;000083-32-9;0.000000832;kg
Air;low. pop.;Acenaphthene;000083-32-9;0.000000103;kg
Air;low. pop., long-term;Acenaphthene;000083-32-9;0.000000103;kg
Air;high. pop.;Acenaphthene;000083-32-9;0.00000156;kg
Air;stratosphere + troposphere;Acenaphthene;000083-32-9;0.000000103;kg
Air;indoor;Acenaphthene;000083-32-9;0.00031;kg
Water;(unspecified);Acenaphthene;000083-32-9;0.00000703;kg
Water;ocean;Acenaphthene;000083-32-9;0.0000008;kg
Soil;(unspecified);Acenaphthene;000083-32-9;4.39E-08;kg
Soil;agricultural;Acenaphthene;000083-32-9;0.00000114;kg
Air;(unspecified);Acenaphthene, 5-nitro-;000602-87-9;0.00000685;kg
Air;low. pop.;Acenaphthene, 5-nitro-;000602-87-9;0.00000538;kg
Air;low. pop., long-term;Acenaphthene, 5-nitro-;000602-87-9;0.00000538;kg
Air;high. pop.;Acenaphthene, 5-nitro-;000602-87-9;0.00000832;kg
Air;stratosphere + troposphere;Acenaphthene, 5-nitro-;000602-87-9;0.00000538;kg
Air;indoor;Acenaphthene, 5-nitro-;000602-87-9;0.000567;kg
Water;(unspecified);Acenaphthene, 5-nitro-;000602-87-9;0.00000939;kg
Water;ocean;Acenaphthene, 5-nitro-;000602-87-9;0.000000257;kg
Soil;(unspecified);Acenaphthene, 5-nitro-;000602-87-9;0.000000598;kg
Soil;agricultural;Acenaphthene, 5-nitro-;000602-87-9;0.0000049;kg
Air;(unspecified);Acenaphthylene;000208-96-8;0.000000416;kg
Air;low. pop.;Acenaphthylene;000208-96-8;2.06E-08;kg
Air;low. pop., long-term;Acenaphthylene;000208-96-8;2.06E-08;kg
Air;high. pop.;Acenaphthylene;000208-96-8;0.000000812;kg
Air;stratosphere + troposphere;Acenaphthylene;000208-96-8;2.06E-08;kg
Air;indoor;Acenaphthylene;000208-96-8;0.00031;kg
Water;(unspecified);Acenaphthylene;000208-96-8;0.00000626;kg
Water;ocean;Acenaphthylene;000208-96-8;0.000000766;kg
Soil;(unspecified);Acenaphthylene;000208-96-8;8.37E-08;kg
Soil;agricultural;Acenaphthylene;000208-96-8;0.00000291;kg
Air;(unspecified);Acephate;030560-19-1;0.000000143;kg
Air;low. pop.;Acephate;030560-19-1;0.000000112;kg
Air;low. pop., long-term;Acephate;030560-19-1;0.000000112;kg
Air;high. pop.;Acephate;030560-19-1;0.000000175;kg
Air;stratosphere + troposphere;Acephate;030560-19-1;0.000000112;kg
Air;indoor;Acephate;030560-19-1;0.000013;kg
Water;(unspecified);Acephate;030560-19-1;0.000000248;kg
Water;ocean;Acephate;030560-19-1;4.68E-11;kg
Soil;(unspecified);Acephate;030560-19-1;1.73E-08;kg
Soil;agricultural;Acephate;030560-19-1;3.67E-08;kg
Air;(unspecified);Acetaldehyde;000075-07-0;9.45E-08;kg
Air;low. pop.;Acetaldehyde;000075-07-0;8.54E-09;kg
Air;low. pop., long-term;Acetaldehyde;000075-07-0;8.54E-09;kg
Air;high. pop.;Acetaldehyde;000075-07-0;0.00000018;kg
Air;stratosphere + troposphere;Acetaldehyde;000075-07-0;8.54E-09;kg
Air;indoor;Acetaldehyde;000075-07-0;0.0000319;kg
Water;(unspecified);Acetaldehyde;000075-07-0;8.83E-08;kg
Water;ocean;Acetaldehyde;000075-07-0;6.08E-10;kg
Soil;(unspecified);Acetaldehyde;000075-07-0;1.97E-08;kg
Soil;agricultural;Acetaldehyde;000075-07-0;0.000000139;kg
Air;(unspecified);Acetaldehyde oxime;000107-29-9;0;kg
Air;low. pop.;Acetaldehyde oxime;000107-29-9;0;kg
Air;low. pop., long-term;Acetaldehyde oxime;000107-29-9;0;kg
Air;high. pop.;Acetaldehyde oxime;000107-29-9;0;kg
Air;stratosphere + troposphere;Acetaldehyde oxime;000107-29-9;0;kg
Air;indoor;Acetaldehyde oxime;000107-29-9;0;kg
Water;(unspecified);Acetaldehyde oxime;000107-29-9;0;kg
Water;ocean;Acetaldehyde oxime;000107-29-9;0;kg
Soil;(unspecified);Acetaldehyde oxime;000107-29-9;0;kg
Soil;agricultural;Acetaldehyde oxime;000107-29-9;0;kg
Air;(unspecified);Acetaldehyde, chloro-;000107-20-0;0.000000869;kg
Air;low. pop.;Acetaldehyde, chloro-;000107-20-0;0.000000191;kg
Air;low. pop., long-term;Acetaldehyde, chloro-;000107-20-0;0.000000191;kg
Air;high. pop.;Acetaldehyde, chloro-;000107-20-0;0.00000155;kg
Air;stratosphere + troposphere;Acetaldehyde, chloro-;000107-20-0;0.000000191;kg
Air;indoor;Acetaldehyde, chloro-;000107-20-0;0.000241;kg
Water;(unspecified);Acetaldehyde, chloro-;000107-20-0;0.000000849;kg
Water;ocean;Acetaldehyde, chloro-;000107-20-0;1.07E-08;kg
Soil;(unspecified);Acetaldehyde, chloro-;000107-20-0;0.000000237;kg
Soil;agricultural;Acetaldehyde, chloro-;000107-20-0;0.00000118;kg
Air;(unspecified);Acetamide;000060-35-5;0.000000608;kg
Air;low. pop.;Acetamide;000060-35-5;0.000000548;kg
Air;low. pop., long-term;Acetamide;000060-35-5;0.000000548;kg
Air;high. pop.;Acetamide;000060-35-5;0.000000667;kg
Air;stratosphere + troposphere;Acetamide;000060-35-5;0.000000548;kg
Air;indoor;Acetamide;000060-35-5;0.0000276;kg
Water;(unspecified);Acetamide;000060-35-5;0.000000249;kg
Water;ocean;Acetamide;000060-35-5;4.41E-11;kg
Soil;(unspecified);Acetamide;000060-35-5;8.45E-08;kg
Soil;agricultural;Acetamide;000060-35-5;0.000000275;kg
Air;(unspecified);Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000555;kg
Air;low. pop.;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000499;kg
Air;low. pop., long-term;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000499;kg
Air;high. pop.;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000612;kg
Air;stratosphere + troposphere;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000499;kg
Air;indoor;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.00306;kg
Water;(unspecified);Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.000171;kg
Water;ocean;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.00000296;kg
Soil;(unspecified);Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.00000271;kg
Soil;agricultural;Acetamide, N-(2-fluorenyl)-2,2,2-trifluoro-;000363-17-7;0.0000532;kg
Air;(unspecified);Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000241;kg
Air;low. pop.;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000227;kg
Air;low. pop., long-term;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000227;kg
Air;high. pop.;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000256;kg
Air;stratosphere + troposphere;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000227;kg
Air;indoor;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.000812;kg
Water;(unspecified);Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.000017;kg
Water;ocean;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;5.53E-08;kg
Soil;(unspecified);Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.000000853;kg
Soil;agricultural;Acetamide, N-(9-oxo-2-fluorenyl)-;003096-50-2;0.0000061;kg
Air;(unspecified);Acetamide, N,N-diethyl-;000685-91-6;0.00000167;kg
Air;low. pop.;Acetamide, N,N-diethyl-;000685-91-6;0.000000236;kg
Air;low. pop., long-term;Acetamide, N,N-diethyl-;000685-91-6;0.000000236;kg
Air;high. pop.;Acetamide, N,N-diethyl-;000685-91-6;0.00000311;kg
Air;stratosphere + troposphere;Acetamide, N,N-diethyl-;000685-91-6;0.000000236;kg
Air;indoor;Acetamide, N,N-diethyl-;000685-91-6;0.000551;kg
Water;(unspecified);Acetamide, N,N-diethyl-;000685-91-6;0.00000451;kg
Water;ocean;Acetamide, N,N-diethyl-;000685-91-6;1.81E-09;kg
Soil;(unspecified);Acetamide, N,N-diethyl-;000685-91-6;0.000000368;kg
Soil;agricultural;Acetamide, N,N-diethyl-;000685-91-6;0.00000128;kg
Air;(unspecified);Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000142;kg
Air;low. pop.;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000133;kg
Air;low. pop., long-term;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000133;kg
Air;high. pop.;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000152;kg
Air;stratosphere + troposphere;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000133;kg
Air;indoor;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.00495;kg
Water;(unspecified);Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.000235;kg
Water;ocean;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.00000316;kg
Soil;(unspecified);Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.0000116;kg
Soil;agricultural;Acetamide, N-4-(4'-fluorobiphenyl)-;000398-32-3;0.0000619;kg
Air;(unspecified);Acetaminophen;000103-90-2;0.000000203;kg
Air;low. pop.;Acetaminophen;000103-90-2;0.000000187;kg
Air;low. pop., long-term;Acetaminophen;000103-90-2;0.000000187;kg
Air;high. pop.;Acetaminophen;000103-90-2;0.00000022;kg
Air;stratosphere + troposphere;Acetaminophen;000103-90-2;0.000000187;kg
Air;indoor;Acetaminophen;000103-90-2;0.00001;kg
Water;(unspecified);Acetaminophen;000103-90-2;9.06E-08;kg
Water;ocean;Acetaminophen;000103-90-2;1.70E-11;kg
Soil;(unspecified);Acetaminophen;000103-90-2;1.56E-08;kg
Soil;agricultural;Acetaminophen;000103-90-2;8.44E-08;kg
Air;(unspecified);Acetate, Trp-P-1;075104-43-7;0.0000375;kg
Air;low. pop.;Acetate, Trp-P-1;075104-43-7;0.000029;kg
Air;low. pop., long-term;Acetate, Trp-P-1;075104-43-7;0.000029;kg
Air;high. pop.;Acetate, Trp-P-1;075104-43-7;0.0000461;kg
Air;stratosphere + troposphere;Acetate, Trp-P-1;075104-43-7;0.000029;kg
Air;indoor;Acetate, Trp-P-1;075104-43-7;0.00849;kg
Water;(unspecified);Acetate, Trp-P-1;075104-43-7;0.000167;kg
Water;ocean;Acetate, Trp-P-1;075104-43-7;0.000000135;kg
Soil;(unspecified);Acetate, Trp-P-1;075104-43-7;0.0000342;kg
Soil;agricultural;Acetate, Trp-P-1;075104-43-7;0.000178;kg
Air;(unspecified);Acetate, Trp-P-2;072254-58-1;0.00000314;kg
Air;low. pop.;Acetate, Trp-P-2;072254-58-1;0.00000236;kg
Air;low. pop., long-term;Acetate, Trp-P-2;072254-58-1;0.00000236;kg
Air;high. pop.;Acetate, Trp-P-2;072254-58-1;0.00000392;kg
Air;stratosphere + troposphere;Acetate, Trp-P-2;072254-58-1;0.00000236;kg
Air;indoor;Acetate, Trp-P-2;072254-58-1;0.000733;kg
Water;(unspecified);Acetate, Trp-P-2;072254-58-1;0.0000155;kg
Water;ocean;Acetate, Trp-P-2;072254-58-1;4.03E-08;kg
Soil;(unspecified);Acetate, Trp-P-2;072254-58-1;0.00000219;kg
Soil;agricultural;Acetate, Trp-P-2;072254-58-1;0.0000125;kg
Air;(unspecified);Acetic acid, calcium salt;000062-54-4;0;kg
Air;low. pop.;Acetic acid, calcium salt;000062-54-4;0;kg
Air;low. pop., long-term;Acetic acid, calcium salt;000062-54-4;0;kg
Air;high. pop.;Acetic acid, calcium salt;000062-54-4;0;kg
Air;stratosphere + troposphere;Acetic acid, calcium salt;000062-54-4;0;kg
Air;indoor;Acetic acid, calcium salt;000062-54-4;0;kg
Water;(unspecified);Acetic acid, calcium salt;000062-54-4;0;kg
Water;ocean;Acetic acid, calcium salt;000062-54-4;0;kg
Soil;(unspecified);Acetic acid, calcium salt;000062-54-4;0;kg
Soil;agricultural;Acetic acid, calcium salt;000062-54-4;0;kg
Air;(unspecified);Acetic acid, dichloro-;000079-43-6;0.000000607;kg
Air;low. pop.;Acetic acid, dichloro-;000079-43-6;0.000000415;kg
Air;low. pop., long-term;Acetic acid, dichloro-;000079-43-6;0.000000415;kg
Air;high. pop.;Acetic acid, dichloro-;000079-43-6;0.000000799;kg
Air;stratosphere + troposphere;Acetic acid, dichloro-;000079-43-6;0.000000415;kg
Air;indoor;Acetic acid, dichloro-;000079-43-6;0.0000733;kg
Water;(unspecified);Acetic acid, dichloro-;000079-43-6;0.000000674;kg
Water;ocean;Acetic acid, dichloro-;000079-43-6;2.15E-10;kg
Soil;(unspecified);Acetic acid, dichloro-;000079-43-6;7.98E-08;kg
Soil;agricultural;Acetic acid, dichloro-;000079-43-6;0.000000315;kg
Air;(unspecified);Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.0000205;kg
Air;low. pop.;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.0000191;kg
Air;low. pop., long-term;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.0000191;kg
Air;high. pop.;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.000022;kg
Air;stratosphere + troposphere;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.0000191;kg
Air;indoor;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.000824;kg
Water;(unspecified);Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.0000206;kg
Water;ocean;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.000000142;kg
Soil;(unspecified);Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.000000909;kg
Soil;agricultural;Acetone [4-(5-nitro-2-furyl)-2-thiazolyl]hydrazone;018523-69-8;0.00000842;kg
Air;(unspecified);Acetonitrile;000075-05-8;0;kg
Air;low. pop.;Acetonitrile;000075-05-8;0;kg
Air;low. pop., long-term;Acetonitrile;000075-05-8;0;kg
Air;high. pop.;Acetonitrile;000075-05-8;0;kg
Air;stratosphere + troposphere;Acetonitrile;000075-05-8;0;kg
Air;indoor;Acetonitrile;000075-05-8;0;kg
Water;(unspecified);Acetonitrile;000075-05-8;0;kg
Water;ocean;Acetonitrile;000075-05-8;0;kg
Soil;(unspecified);Acetonitrile;000075-05-8;0;kg
Soil;agricultural;Acetonitrile;000075-05-8;0;kg
Air;(unspecified);Acetophenetide, 3-nitro-p-;001777-84-0;0.000000114;kg
Air;low. pop.;Acetophenetide, 3-nitro-p-;001777-84-0;0.000000107;kg
Air;low. pop., long-term;Acetophenetide, 3-nitro-p-;001777-84-0;0.000000107;kg
Air;high. pop.;Acetophenetide, 3-nitro-p-;001777-84-0;0.000000121;kg
Air;stratosphere + troposphere;Acetophenetide, 3-nitro-p-;001777-84-0;0.000000107;kg
Air;indoor;Acetophenetide, 3-nitro-p-;001777-84-0;0.00000393;kg
Water;(unspecified);Acetophenetide, 3-nitro-p-;001777-84-0;7.78E-08;kg
Water;ocean;Acetophenetide, 3-nitro-p-;001777-84-0;1.40E-10;kg
Soil;(unspecified);Acetophenetide, 3-nitro-p-;001777-84-0;6.27E-09;kg
Soil;agricultural;Acetophenetide, 3-nitro-p-;001777-84-0;0.000000035;kg
Air;(unspecified);Acetylene, dichloro-;007572-29-4;0.0000635;kg
Air;low. pop.;Acetylene, dichloro-;007572-29-4;0.0000206;kg
Air;low. pop., long-term;Acetylene, dichloro-;007572-29-4;0.0000206;kg
Air;high. pop.;Acetylene, dichloro-;007572-29-4;0.000106;kg
Air;stratosphere + troposphere;Acetylene, dichloro-;007572-29-4;0.0000206;kg
Air;indoor;Acetylene, dichloro-;007572-29-4;0.0151;kg
Water;(unspecified);Acetylene, dichloro-;007572-29-4;0.0000518;kg
Water;ocean;Acetylene, dichloro-;007572-29-4;0.0000041;kg
Soil;(unspecified);Acetylene, dichloro-;007572-29-4;0.0000201;kg
Soil;agricultural;Acetylene, dichloro-;007572-29-4;0.0000432;kg
Air;(unspecified);Acetylsalicylic acid;000050-78-2;0;kg
Air;low. pop.;Acetylsalicylic acid;000050-78-2;0;kg
Air;low. pop., long-term;Acetylsalicylic acid;000050-78-2;0;kg
Air;high. pop.;Acetylsalicylic acid;000050-78-2;0;kg
Air;stratosphere + troposphere;Acetylsalicylic acid;000050-78-2;0;kg
Air;indoor;Acetylsalicylic acid;000050-78-2;0;kg
Water;(unspecified);Acetylsalicylic acid;000050-78-2;0;kg
Water;ocean;Acetylsalicylic acid;000050-78-2;0;kg
Soil;(unspecified);Acetylsalicylic acid;000050-78-2;0;kg
Soil;agricultural;Acetylsalicylic acid;000050-78-2;0;kg
Air;(unspecified);Acifluorfen;050594-66-6;0.0000045;kg
Air;low. pop.;Acifluorfen;050594-66-6;0.00000436;kg
Air;low. pop., long-term;Acifluorfen;050594-66-6;0.00000436;kg
Air;high. pop.;Acifluorfen;050594-66-6;0.00000464;kg
Air;stratosphere + troposphere;Acifluorfen;050594-66-6;0.00000436;kg
Air;indoor;Acifluorfen;050594-66-6;0.0000659;kg
Water;(unspecified);Acifluorfen;050594-66-6;0.0000104;kg
Water;ocean;Acifluorfen;050594-66-6;0.00000027;kg
Soil;(unspecified);Acifluorfen;050594-66-6;0.00000119;kg
Soil;agricultural;Acifluorfen;050594-66-6;0.00000516;kg
Air;(unspecified);Acrolein;000107-02-8;0;kg
Air;low. pop.;Acrolein;000107-02-8;0;kg
Air;low. pop., long-term;Acrolein;000107-02-8;0;kg
Air;high. pop.;Acrolein;000107-02-8;0;kg
Air;stratosphere + troposphere;Acrolein;000107-02-8;0;kg
Air;indoor;Acrolein;000107-02-8;0;kg
Water;(unspecified);Acrolein;000107-02-8;0;kg
Water;ocean;Acrolein;000107-02-8;0;kg
Soil;(unspecified);Acrolein;000107-02-8;0;kg
Soil;agricultural;Acrolein;000107-02-8;0;kg
Air;(unspecified);Acrylamide;000079-06-1;0.0000282;kg
Air;low. pop.;Acrylamide;000079-06-1;0.0000257;kg
Air;low. pop., long-term;Acrylamide;000079-06-1;0.0000257;kg
Air;high. pop.;Acrylamide;000079-06-1;0.0000306;kg
Air;stratosphere + troposphere;Acrylamide;000079-06-1;0.0000257;kg
Air;indoor;Acrylamide;000079-06-1;0.00132;kg
Water;(unspecified);Acrylamide;000079-06-1;0.0000119;kg
Water;ocean;Acrylamide;000079-06-1;2.13E-09;kg
Soil;(unspecified);Acrylamide;000079-06-1;0.00000186;kg
Soil;agricultural;Acrylamide;000079-06-1;0.00000654;kg
Air;(unspecified);Acrylic acid;000079-10-7;0;kg
Air;low. pop.;Acrylic acid;000079-10-7;0;kg
Air;low. pop., long-term;Acrylic acid;000079-10-7;0;kg
Air;high. pop.;Acrylic acid;000079-10-7;0;kg
Air;stratosphere + troposphere;Acrylic acid;000079-10-7;0;kg
